,location,total_sqft,bath,price,bhk,price_per_sqft
382,8th Phase JP Nagar,1269.0,2.0,50.75,3,3999.211977935382
383,8th Phase JP Nagar,1408.0,3.0,80.0,3,5681.818181818182
384,8th Phase JP Nagar,1500.0,2.0,55.0,3,3666.6666666666665
385,8th block Koramangala,1846.0,3.0,300.0,3,16251.354279523293
386,8th block Koramangala,1410.0,1.0,233.0,2,16524.822695035462
387,8th block Koramangala,1165.0,2.0,135.0,2,11587.982832618025
388,8th block Koramangala,2400.0,3.0,290.0,3,12083.333333333334
389,8th block Koramangala,600.0,2.0,85.0,3,14166.666666666666
390,9th Block Jayanagar,700.0,1.0,150.0,1,21428.571428571428
391,9th Block Jayanagar,1200.0,8.0,270.0,9,22500.0
392,9th Block Jayanagar,1000.0,5.0,200.0,4,20000.0
393,9th Phase JP Nagar,1005.0,2.0,50.0,2,4975.124378109453
394,9th Phase JP Nagar,1890.0,2.0,85.0,3,4497.354497354498
395,9th Phase JP Nagar,1100.0,2.0,65.0,2,5909.090909090909
396,9th Phase JP Nagar,1080.0,2.0,37.0,2,3425.925925925926
397,9th Phase JP Nagar,1035.0,2.0,45.0,2,4347.826086956522
398,9th Phase JP Nagar,5000.0,4.0,290.0,4,5800.0
399,9th Phase JP Nagar,1164.0,2.0,56.0,2,4810.996563573884
400,9th Phase JP Nagar,1005.0,2.0,42.0,2,4179.104477611941
401,9th Phase JP Nagar,3500.0,4.0,300.0,4,8571.42857142857
402,9th Phase JP Nagar,1127.0,2.0,50.0,2,4436.557231588287
403,9th Phase JP Nagar,1005.0,2.0,43.0,2,4278.606965174129
404,9th Phase JP Nagar,835.0,2.0,37.0,2,4431.137724550898
405,9th Phase JP Nagar,1050.0,2.0,39.0,2,3714.285714285714
406,9th Phase JP Nagar,660.0,2.0,27.0,2,4090.909090909091
407,9th Phase JP Nagar,600.0,1.0,20.0,1,3333.3333333333335
408,9th Phase JP Nagar,1466.0,2.0,71.0,2,4843.110504774898
409,9th Phase JP Nagar,1890.0,2.0,93.0,3,4920.6349206349205
410,9th Phase JP Nagar,1079.0,2.0,60.0,2,5560.704355885079
411,9th Phase JP Nagar,1480.0,2.0,80.0,2,5405.405405405405
412,9th Phase JP Nagar,1200.0,2.0,80.0,2,6666.666666666667
413,9th Phase JP Nagar,905.0,2.0,32.0,2,3535.9116022099447
414,9th Phase JP Nagar,1073.0,2.0,52.36,2,4879.77632805219
415,9th Phase JP Nagar,1719.3,2.0,88.0,3,5118.362124120282
416,9th Phase JP Nagar,1780.0,3.0,88.0,3,4943.820224719101
417,9th Phase JP Nagar,1300.0,2.0,58.0,3,4461.538461538462
418,9th Phase JP Nagar,1522.0,3.0,90.0,3,5913.272010512484
419,9th Phase JP Nagar,1571.0,3.0,65.0,3,4137.492043284532
420,9th Phase JP Nagar,1900.0,4.0,80.0,4,4210.526315789473
421,9th Phase JP Nagar,890.0,2.0,45.0,2,5056.179775280899
422,9th Phase JP Nagar,1240.0,2.0,39.89,3,3216.935483870968
423,9th Phase JP Nagar,5000.0,4.0,300.0,4,6000.0
424,9th Phase JP Nagar,1240.0,2.0,42.85,3,3455.6451612903224
425,9th Phase JP Nagar,1050.0,2.0,35.0,2,3333.3333333333335
426,9th Phase JP Nagar,1331.95,2.0,69.0,2,5180.374638687638
427,A Narayanapura,1150.0,3.0,110.0,4,9565.217391304348
428,A Narayanapura,1150.0,4.0,110.0,4,9565.217391304348
429,A Narayanapura,600.0,2.0,35.0,1,5833.333333333333
430,A Narayanapura,1500.0,2.0,85.0,1,5666.666666666667
431,AECS Layout,1100.0,2.0,45.0,2,4090.909090909091
432,AECS Layout,1028.0,2.0,42.0,2,4085.603112840467
433,AECS Layout,1199.0,2.0,65.0,2,5421.184320266889
434,AECS Layout,1080.0,2.0,55.0,2,5092.592592592592
435,AECS Layout,1123.0,2.0,64.0,2,5699.020480854853
436,AECS Layout,1308.0,2.0,60.0,2,4587.155963302752
437,AECS Layout,1005.0,2.0,55.0,2,5472.636815920398
438,AECS Layout,2000.0,3.0,90.0,3,4500.0
439,AGS Layout,1450.0,2.0,85.0,3,5862.068965517241
440,AGS Layout,1040.0,2.0,46.79,2,4499.038461538462
441,AGS Layout,1936.0,3.0,110.0,3,5681.818181818182
442,AGS Layout,1075.0,2.0,48.38,2,4500.46511627907
443,AMS Layout,1650.0,2.0,80.0,3,4848.484848484848
444,AMS Layout,1200.0,4.0,80.0,3,6666.666666666667
445,Abbaiah Reddy Layout,1310.0,2.0,50.0,3,3816.793893129771
446,Abbaiah Reddy Layout,1100.0,2.0,38.45,2,3495.454545454546
447,Abbaiah Reddy Layout,1100.0,2.0,38.49,2,3499.090909090909
448,Abbaiah Reddy Layout,1190.0,2.0,41.0,2,3445.378151260504
449,Abbaiah Reddy Layout,1100.0,2.0,38.5,2,3500.0
450,Abbigere,985.0,2.0,40.39,2,4100.507614213198
451,Abbigere,2200.0,6.0,68.0,6,3090.909090909091
452,Abbigere,765.0,2.0,30.0,1,3921.5686274509803
453,Abbigere,880.0,2.0,35.0,2,3977.2727272727275
454,Abbigere,795.0,2.0,32.54,2,4093.0817610062895
455,Abbigere,1005.0,2.0,39.59,2,3939.303482587065
456,Abbigere,734.0,1.0,19.82,1,2700.272479564033
457,Abbigere,1260.0,2.0,45.0,3,3571.4285714285716
458,Abbigere,1020.0,2.0,41.82,2,4100.0
459,Abbigere,985.0,2.0,40.39,2,4100.507614213198
460,Abbigere,2500.0,6.0,81.0,6,3240.0
461,Abbigere,795.0,2.0,32.54,2,4093.0817610062895
462,Abbigere,1130.0,2.0,46.33,2,4100.0
463,Abbigere,795.0,1.0,32.6,2,4100.62893081761
464,Abbigere,3000.0,8.0,150.0,8,5000.0
465,Abbigere,985.0,2.0,38.92,2,3951.269035532995
466,Abbigere,1000.0,2.0,41.0,2,4100.0
467,Abbigere,995.0,2.0,40.8,2,4100.5025125628135
468,Abbigere,1020.0,2.0,40.8,2,3999.9999999999995
469,Adityanagar,1260.0,1.0,41.0,1,3253.968253968254
470,Adityanagar,1260.0,1.0,41.0,1,3253.968253968254
471,Agrahara Dasarahalli,800.0,1.0,72.0,1,9000.0
472,Agrahara Dasarahalli,1350.0,1.0,120.0,3,8888.888888888889
473,Aishwarya Crystal Layout,2250.0,3.0,113.0,3,5022.222222222223
474,Aishwarya Crystal Layout,1053.0,2.0,51.0,2,4843.304843304843
475,Akshaya Nagar,1388.0,2.0,57.0,2,4106.628242074928
476,Akshaya Nagar,1070.0,2.0,54.0,2,5046.728971962617
477,Akshaya Nagar,1280.0,2.0,58.0,2,4531.25
478,Akshaya Nagar,1662.0,3.0,85.1,3,5120.336943441636
479,Akshaya Nagar,1897.0,3.0,120.0,3,6325.77754348972
480,Akshaya Nagar,1410.0,2.0,75.0,3,5319.148936170212
481,Akshaya Nagar,1360.0,2.0,85.0,3,6250.0
482,Akshaya Nagar,1600.0,2.0,65.0,3,4062.5
483,Akshaya Nagar,1410.0,2.0,80.0,3,5673.758865248227
484,Akshaya Nagar,1662.0,3.0,85.0,3,5114.320096269555
485,Akshaya Nagar,1080.0,4.0,75.0,4,6944.444444444444
486,Akshaya Nagar,1662.0,3.0,85.5,3,5144.404332129964
487,Akshaya Nagar,1280.0,2.0,60.0,2,4687.5
488,Akshaya Nagar,1666.0,3.0,95.0,3,5702.280912364946
489,Akshaya Nagar,1575.0,3.0,90.0,3,5714.285714285715
490,Akshaya Nagar,1430.0,2.0,75.0,3,5244.755244755244
491,Akshaya Nagar,1419.0,2.0,73.0,3,5144.46793516561
492,Akshaya Nagar,1280.0,2.0,60.0,2,4687.5
493,Akshaya Nagar,1200.0,2.0,50.0,2,4166.666666666667
494,Akshaya Nagar,1092.0,2.0,60.0,2,5494.505494505494
495,Akshaya Nagar,1690.0,3.0,85.0,3,5029.585798816568
496,Akshaya Nagar,1700.0,3.0,80.0,3,4705.882352941177
497,Akshaya Nagar,1897.0,4.0,93.0,3,4902.477596204533
498,Akshaya Nagar,1884.0,3.0,98.0,3,5201.698513800425
499,Akshaya Nagar,1314.0,2.0,68.8,2,5235.920852359209
500,Akshaya Nagar,1690.0,3.0,85.0,3,5029.585798816568
501,Akshaya Nagar,1265.0,2.0,67.0,2,5296.442687747036
502,Akshaya Nagar,1126.0,2.0,55.0,2,4884.547069271758
503,Akshaya Nagar,2300.0,4.0,102.0,3,4434.782608695652
504,Akshaya Nagar,1662.0,3.0,90.0,3,5415.162454873646
505,Akshaya Nagar,1420.0,2.0,75.0,3,5281.69014084507
506,Akshaya Nagar,1412.0,2.0,88.0,3,6232.294617563739
507,Akshaya Nagar,1434.0,3.0,84.0,3,5857.740585774059
508,Akshaya Nagar,1890.0,4.0,100.0,3,5291.005291005291
509,Akshaya Nagar,2650.0,3.0,125.0,3,4716.981132075472
510,Akshaya Nagar,1419.0,2.0,87.0,3,6131.0782241014795
511,Akshaya Nagar,1300.0,2.0,54.0,2,4153.846153846154
512,Akshaya Nagar,1690.0,3.0,85.0,3,5029.585798816568
513,Akshaya Nagar,1113.0,2.0,52.0,2,4672.057502246182
514,Akshaya Nagar,1820.0,4.0,95.0,3,5219.780219780219
515,Akshaya Nagar,1100.0,2.0,48.0,2,4363.636363636364
516,Akshaya Nagar,1896.0,3.0,102.0,3,5379.7468354430375
517,Akshaya Nagar,1300.0,2.0,66.0,2,5076.923076923077
518,Akshaya Nagar,1225.0,2.0,68.0,2,5551.0204081632655
519,Akshaya Nagar,1179.0,2.0,51.0,2,4325.699745547074
520,Akshaya Nagar,1421.0,2.0,73.0,3,5137.227304714989
521,Akshaya Nagar,1893.0,4.0,95.0,3,5018.489170628632
522,Akshaya Nagar,900.0,2.0,45.0,2,5000.0
523,Akshaya Vana,4000.0,4.0,170.0,4,4250.0
524,Akshaya Vana,1300.0,2.0,49.0,3,3769.230769230769
525,Akshaya Vana,1280.0,2.0,49.0,3,3828.125
526,Akshaya Vana,1141.0,2.0,55.0,2,4820.333041191937
527,Akshaya Vana,1260.0,2.0,49.0,3,3888.8888888888887
528,Akshaya Vana,1427.0,2.0,52.0,2,3644.008409250175
529,Akshayanagara East,1693.0,3.0,108.0,3,6379.208505611341
530,Akshayanagara East,1210.0,2.0,76.0,2,6280.99173553719
531,Akshayanagara East,1519.0,3.0,67.23,3,4425.938117182357
532,Akshayanagara East,1595.0,3.0,70.39,3,4413.166144200627
533,Akshayanagara East,1230.0,2.0,50.0,2,4065.040650406504
534,Akshayanagara East,595.0,1.0,40.0,1,6722.689075630252
535,Akshayanagara East,1145.0,2.0,44.0,2,3842.7947598253277
536,Akshya Nagar,2400.0,6.0,130.0,6,5416.666666666667
537,Akshya Nagar,1380.0,2.0,75.0,2,5434.782608695652
538,Akshya Nagar,1320.0,2.0,58.0,3,4393.939393939394
539,Alfa Garden Layout,1240.0,2.0,43.79,2,3531.451612903226
540,Alfa Garden Layout,1050.0,2.0,38.0,2,3619.0476190476193
541,Alfa Garden Layout,1190.0,2.0,46.41,2,3900.0
542,Alur,530.0,1.0,20.0,1,3773.5849056603774
543,Alur,425.0,1.0,15.0,1,3529.4117647058824
544,Amarjyothi Colony,1355.0,3.0,61.0,3,4501.845018450184
545,Ambalipura,1105.0,2.0,75.0,2,6787.330316742082
546,Ambalipura,1800.0,3.0,110.0,3,6111.111111111111
547,Ambalipura,1150.0,2.0,80.0,2,6956.521739130435
548,Ambalipura,1250.0,2.0,66.25,2,5300.0
549,Ambalipura,1332.0,2.0,79.0,2,5930.930930930931
550,Ambalipura,1730.0,3.0,120.0,3,6936.416184971098
551,Ambalipura,3500.0,3.0,198.0,3,5657.142857142857
552,Ambalipura,1230.0,2.0,66.25,2,5386.178861788618
553,Ambalipura,1351.0,2.0,77.0,2,5699.481865284974
554,Ambalipura,2550.0,4.0,149.0,4,5843.137254901961
555,Ambalipura,1817.0,3.0,102.0,3,5613.648871766648
556,Ambalipura,2750.0,4.0,142.0,4,5163.636363636364
557,Ambalipura,1303.0,2.0,80.0,2,6139.677666922486
558,Ambalipura,1607.0,2.0,112.0,3,6969.508400746733
559,Ambalipura,770.0,1.0,43.82,1,5690.909090909091
560,Ambalipura,1700.0,2.0,76.0,2,4470.588235294118
561,Ambalipura,1060.0,2.0,58.5,2,5518.867924528302
562,Ambalipura,1650.0,3.0,100.0,3,6060.606060606061
563,Ambalipura,1607.0,2.0,112.0,3,6969.508400746733
564,Ambalipura,1198.0,2.0,80.0,2,6677.79632721202
565,Ambedkar Colony,1468.0,2.0,140.0,2,9536.784741144415
566,Ambedkar Colony,1463.0,1.0,142.0,2,9706.083390293916
567,Ambedkar Colony,1910.0,3.0,190.0,3,9947.643979057591
568,Ambedkar Colony,1464.0,2.0,145.0,2,9904.371584699453
569,Ambedkar Nagar,1935.0,4.0,130.0,3,6718.3462532299745
570,Ambedkar Nagar,1424.0,2.0,90.0,2,6320.224719101124
571,Ambedkar Nagar,2225.0,4.0,169.0,3,7595.505617977528
572,Ambedkar Nagar,1862.0,3.0,120.0,3,6444.68313641246
573,Ambedkar Nagar,1850.0,4.0,139.0,3,7513.513513513513
574,Ambedkar Nagar,1936.0,4.0,126.0,3,6508.264462809917
575,Ambedkar Nagar,1862.0,3.0,119.0,3,6390.977443609023
576,Ambedkar Nagar,1424.0,2.0,90.0,2,6320.224719101124
577,Ambedkar Nagar,2150.0,4.0,125.0,3,5813.953488372093
578,Ambedkar Nagar,3530.0,4.0,290.0,4,8215.297450424929
579,Ambedkar Nagar,1856.0,3.0,120.0,3,6465.517241379311
580,Ambedkar Nagar,1852.0,3.0,130.0,3,7019.438444924406
581,Ambedkar Nagar,1850.0,4.0,120.0,3,6486.486486486487
582,Ambedkar Nagar,1367.0,2.0,86.0,2,6291.148500365764
583,Ambedkar Nagar,3565.0,4.0,255.0,4,7152.875175315568
584,Ambedkar Nagar,1409.0,2.0,95.0,2,6742.370475514549
585,Ambedkar Nagar,1950.0,4.0,120.0,3,6153.846153846154
586,Ambedkar Nagar,1921.0,4.0,129.0,3,6715.252472670484
587,Ambedkar Nagar,1920.0,4.0,121.0,3,6302.083333333333
588,Ambedkar Nagar,1935.0,4.0,125.0,3,6459.948320413437
589,Ambedkar Nagar,1852.0,4.0,122.0,3,6587.473002159827
590,Ambedkar Nagar,1950.0,4.0,120.0,3,6153.846153846154
591,Ambedkar Nagar,1852.0,3.0,125.0,3,6749.460043196545
592,Ambedkar Nagar,1850.0,4.0,121.0,3,6540.540540540541
593,Ambedkar Nagar,1425.0,2.0,94.0,2,6596.491228070176
594,Ambedkar Nagar,2395.0,4.0,150.0,3,6263.048016701461
595,Amblipura,1605.0,3.0,100.0,3,6230.529595015576
596,Amblipura,1300.0,2.0,80.0,3,6153.846153846154
597,Amblipura,1175.0,2.0,83.0,2,7063.829787234043
598,Amruthahalli,900.0,2.0,40.0,2,4444.444444444444
599,Amruthahalli,1200.0,2.0,55.0,2,4583.333333333333
600,Amruthahalli,1900.0,3.0,135.0,3,7105.263157894737
601,Amruthahalli,924.0,2.0,45.0,2,4870.12987012987
602,Amruthahalli,900.0,2.0,60.0,2,6666.666666666667
603,Amruthahalli,1100.0,2.0,45.0,2,4090.909090909091
604,Amruthahalli,1200.0,2.0,55.0,2,4583.333333333333
605,Amruthahalli,1350.0,2.0,63.0,3,4666.666666666667
606,Amruthahalli,1605.0,3.0,65.0,3,4049.8442367601247
607,Amruthahalli,1700.0,3.0,77.0,3,4529.411764705882
608,Amruthahalli,1450.0,2.0,85.0,3,5862.068965517241
609,Amruthahalli,1200.0,2.0,55.0,2,4583.333333333333
610,Amruthahalli,1250.0,2.0,79.0,2,6320.0
611,Amruthahalli,1190.0,2.0,50.0,2,4201.680672268908
612,Amruthahalli,1202.0,2.0,65.0,2,5407.65391014975
613,Amruthahalli,1340.0,2.0,75.0,2,5597.014925373134
614,Amruthahalli,2650.0,4.0,175.0,3,6603.773584905661
615,Amruthahalli,1450.0,2.0,90.0,3,6206.896551724138
616,Amruthahalli,1025.0,2.0,42.0,2,4097.5609756097565
617,Amruthahalli,485.0,1.0,19.5,1,4020.618556701031
618,Amruthnagar,1350.0,2.0,67.5,2,5000.0
619,Amruthnagar,1365.0,3.0,60.0,2,4395.604395604396
620,Amruthnagar,1000.0,2.0,51.0,2,5100.0
621,Anand Nagar,3515.0,3.0,420.0,3,11948.790896159317
622,Anand Nagar,1080.0,2.0,75.0,3,6944.444444444444
623,Anand nagar,1200.0,2.0,70.0,2,5833.333333333333
624,Anand nagar,2010.0,3.0,125.0,3,6218.905472636816
625,Anandapura,1167.0,2.0,43.76,2,3749.7857754927163
626,Anandapura,1000.0,2.0,55.0,2,5500.0
627,Anandapura,1141.0,2.0,42.79,2,3750.219106047327
628,Anandapura,1576.0,3.0,59.1,3,3750.0
629,Anandapura,1200.0,2.0,67.0,2,5583.333333333333
630,Anandapura,1200.0,2.0,58.0,2,4833.333333333333
631,Anandapura,1151.0,2.0,43.1,2,3744.5699391833186
632,Anandapura,1141.0,2.0,42.75,2,3746.7134092900965
633,Anandapura,900.0,2.0,48.0,2,5333.333333333333
634,Anandapura,1749.0,4.0,90.0,4,5145.797598627787
635,Anandapura,1151.0,2.0,42.9,2,3727.193744569939
636,Anandapura,1576.0,3.0,58.0,3,3680.203045685279
637,Anandapura,1250.0,2.0,45.0,2,3600.0
638,Anandapura,875.0,2.0,57.0,2,6514.285714285715
639,Anandapura,1151.0,2.0,43.16,2,3749.7827975673326
640,Anandapura,1200.0,2.0,58.0,2,4833.333333333333
641,Anandapura,1200.0,2.0,66.0,3,5500.0
642,Anandapura,1415.0,2.0,74.0,3,5229.681978798587
643,Anandapura,1200.0,2.0,50.0,2,4166.666666666667
644,Anandapura,1141.0,2.0,50.0,2,4382.120946538124
645,Anandapura,1576.0,3.0,58.7,3,3724.6192893401017
646,Anantapura,1200.0,2.0,37.0,2,3083.3333333333335
647,Anantapura,1600.0,3.0,77.0,3,4812.5
648,Ananth Nagar,500.0,1.0,14.0,1,2800.0
649,Ananth Nagar,1100.0,2.0,31.5,2,2863.6363636363635
650,Ananth Nagar,982.0,2.0,24.55,2,2500.0
651,Ananth Nagar,500.0,2.0,14.0,1,2800.0
652,Ananth Nagar,900.0,2.0,22.5,2,2500.0
653,Ananth Nagar,908.0,2.0,26.0,2,2863.4361233480176
654,Ananth Nagar,870.0,2.0,36.0,2,4137.931034482759
655,Ananth Nagar,937.0,2.0,35.0,2,3735.325506937033
656,Ananth Nagar,960.0,2.0,37.0,2,3854.1666666666665
657,Ananth Nagar,500.0,1.0,14.0,1,2800.0
658,Ananth Nagar,1000.0,2.0,29.7,2,2970.0
659,Ananth Nagar,850.0,2.0,25.99,2,3057.6470588235293
660,Ananth Nagar,902.0,2.0,25.26,2,2800.4434589800444
661,Ananth Nagar,1470.0,3.0,54.0,3,3673.469387755102
662,Ananth Nagar,810.0,2.0,25.5,2,3148.1481481481483
663,Ananth Nagar,890.0,2.0,27.0,2,3033.7078651685392
664,Ananth Nagar,1200.0,2.0,36.0,2,3000.0
665,Ananth Nagar,1319.0,3.0,37.75,3,2862.016679302502
666,Ananth Nagar,1319.0,3.0,42.0,3,3184.230477634572
667,Ananth Nagar,1000.0,2.0,25.0,2,2500.0
668,Ananth Nagar,902.0,2.0,25.0,2,2771.6186252771618
669,Ananth Nagar,930.0,2.0,25.99,2,2794.6236559139784
670,Ananth Nagar,1074.0,2.0,26.85,2,2500.0
671,Ananth Nagar,500.0,1.0,14.0,1,2800.0
672,Ananth Nagar,1010.0,2.0,38.0,2,3762.3762376237623
673,Ananth Nagar,992.0,2.0,24.8,2,2500.0
674,Andrahalli,1200.0,4.0,135.0,4,11250.0
675,Anekal,1200.0,1.0,36.0,2,3000.0
676,Anekal,656.0,2.0,22.0,2,3353.6585365853657
677,Anekal,620.0,2.0,22.0,2,3548.3870967741937
678,Anekal,600.0,1.0,16.5,1,2750.0
679,Anekal,925.0,2.0,40.0,2,4324.324324324324
680,Anekal,530.0,1.0,18.0,1,3396.2264150943397
681,Anekal,1800.0,3.0,68.0,3,3777.777777777778
682,Anekal,1200.0,1.0,36.0,2,3000.0
683,Anekal,1035.0,2.0,38.3,2,3700.483091787439
684,Anekal,888.0,2.0,34.0,2,3828.828828828829
685,Anekal,1200.0,2.0,36.1,2,3008.3333333333335
686,Anekal,700.0,1.0,19.4,2,2771.428571428571
687,Anekal,1200.0,1.0,36.0,2,3000.0
688,Anekal,1200.0,2.0,36.0,4,3000.0
689,Anekal,766.0,2.0,28.0,2,3655.3524804177546
690,Anekal,967.0,2.0,45.0,3,4653.567735263702
691,Anekal,620.0,1.0,23.5,2,3790.3225806451615
692,Anekal,1150.0,3.0,45.0,3,3913.0434782608695
693,Anekal,1200.0,1.0,36.0,2,3000.0
694,Anekal,1200.0,1.0,36.0,2,3000.0
695,Anekal,400.0,1.0,11.5,1,2875.0
696,Anekal,456.0,1.0,15.0,1,3289.4736842105262
697,Anekal,1200.0,1.0,36.0,2,3000.0
698,Anekal,1200.0,1.0,36.0,2,3000.0
699,Anekal,2400.0,4.0,95.0,3,3958.3333333333335
700,Anekal,1200.0,2.0,36.1,2,3008.3333333333335
701,Anekal,1200.0,2.0,36.1,2,3008.3333333333335
702,Anekal,680.0,1.0,21.0,2,3088.235294117647
703,Anekal,420.0,1.0,12.5,1,2976.190476190476
704,Anekal,614.0,1.0,28.0,2,4560.260586319218
705,Anekal,1140.0,2.0,52.0,2,4561.403508771929
706,Anekal,625.0,1.0,25.0,2,4000.0
707,Anjana Nagar,1035.0,5.0,170.0,5,16425.12077294686
708,Anjanapura,1850.0,4.0,86.0,4,4648.648648648648
709,Anjanapura,1070.0,2.0,39.0,2,3644.8598130841124
710,Anjanapura,1500.0,3.0,121.0,3,8066.666666666667
711,Anjanapura,1070.0,2.0,37.0,2,3457.9439252336447
712,Anjanapura,950.0,2.0,40.0,2,4210.526315789473
713,Anjanapura,1280.0,2.0,45.0,3,3515.625
714,Anjanapura,710.0,2.0,25.0,2,3521.1267605633802
715,Anjanapura,1347.0,2.0,37.72,3,2800.2969561989607
716,Anjanapura,950.0,2.0,32.0,2,3368.4210526315787
717,Anjanapura,1800.0,4.0,55.0,4,3055.5555555555557
718,Anjanapura,1843.0,3.0,87.54,3,4749.864351600651
719,Anjanapura,1076.0,2.0,30.13,2,2800.185873605948
720,Anjanapura,950.0,2.0,30.0,2,3157.8947368421054
721,Anjappa Layout,1348.0,2.0,100.0,2,7418.39762611276
722,Ankappa Layout,1105.0,2.0,50.0,2,4524.886877828054
723,Annaiah Reddy Layout,540.0,1.0,22.0,1,4074.074074074074
724,Annaiah Reddy Layout,1075.0,2.0,48.0,2,4465.116279069767
725,Annapurneshwari Nagar,1200.0,5.0,270.0,4,22500.0
726,Anugrah Layout,1567.0,3.0,100.0,3,6381.620931716656
727,Anwar Layout,610.0,1.0,28.0,1,4590.163934426229
728,Ardendale,1750.0,3.0,100.0,3,5714.285714285715
729,Ardendale,3198.0,4.0,200.0,4,6253.908692933083
730,Ardendale,2422.0,4.0,160.0,4,6606.110652353427
731,Ardendale,1750.0,3.0,100.0,3,5714.285714285715
732,Ardendale,3200.0,4.0,205.0,4,6406.25
733,Ardendale,1728.0,3.0,95.0,3,5497.685185185185
734,Ardendale,2062.0,3.0,140.0,4,6789.524733268671
735,Ardendale,1732.46,3.0,92.0,3,5310.367916142364
736,Ardendale,2062.0,3.0,150.0,4,7274.4907856450045
737,Ardendale,2800.0,4.0,140.0,4,5000.0
738,Ardendale,1224.0,2.0,70.0,2,5718.954248366013
739,Ardendale,1777.26,3.0,105.0,3,5907.970696465346
740,Ardendale,1650.0,3.0,82.0,3,4969.69696969697
741,Ardendale,2062.0,3.0,140.0,4,6789.524733268671
742,Ardendale,1650.0,3.0,82.0,3,4969.69696969697
743,Ardendale,1224.0,2.0,67.0,2,5473.856209150327
744,Ardendale,1723.0,3.0,95.0,3,5513.6390017411495
745,Ardendale,1777.26,3.0,89.0,3,5007.7084950991975
746,Ardendale,1777.26,3.0,92.0,3,5176.507657855351
747,Arehalli,1350.0,2.0,65.0,3,4814.814814814815
748,Arekere,1222.0,2.0,45.0,2,3682.4877250409168
749,Arekere,2060.0,3.0,140.0,3,6796.116504854369
750,Arekere,920.0,2.0,40.0,2,4347.826086956522
751,Arekere,1740.0,2.0,95.0,3,5459.770114942528
752,Arekere,1190.0,2.0,55.0,2,4621.848739495798
753,Arekere,600.0,1.0,28.0,1,4666.666666666667
754,Arekere,2072.0,3.0,108.0,3,5212.355212355213
755,Arekere,1100.0,2.0,55.0,2,5000.0
756,Arekere,1445.0,2.0,125.0,3,8650.519031141868
757,Arekere,900.0,2.0,50.0,2,5555.555555555556
758,Arekere,2060.0,3.0,150.0,3,7281.553398058252
759,Arekere,2710.0,6.0,142.0,4,5239.852398523985
760,Arekere,2400.0,3.0,180.0,3,7500.0
761,Arekere,1240.0,2.0,60.0,2,4838.709677419355
762,Arekere,900.0,2.0,44.5,2,4944.444444444444
763,Arishinakunte,2400.0,4.0,150.0,4,6250.0
764,Ashirvad Colony,1000.0,2.0,53.0,2,5300.0
765,Ashirvad Colony,1100.0,2.0,53.0,2,4818.181818181818
766,Ashirvad Colony,2050.0,3.0,100.0,4,4878.048780487805
767,Ashok Nagar,8321.0,5.0,2912.0,4,34995.79377478668
768,Ashwath Nagar,1644.0,3.0,84.0,3,5109.489051094891
769,Ashwath Nagar,1640.0,3.0,84.0,3,5121.951219512195
770,Ashwath Nagar,1220.0,2.0,65.0,2,5327.868852459016
771,Ashwathnagar,936.0,2.0,42.0,2,4487.179487179487
772,Ashwathnagar,936.0,2.0,43.0,2,4594.017094017094
773,Ashwathnagar,1100.0,2.0,55.0,2,5000.0
774,Ashwathnagar,800.0,2.0,60.0,3,7500.0
775,Ashwini layout,834.0,1.0,60.0,1,7194.244604316546
776,Ashwini layout,834.0,1.0,62.0,1,7434.052757793765
777,Atmananda Colony,1127.0,2.0,55.0,2,4880.212954747116
778,Atmananda Colony,1125.0,2.0,55.0,2,4888.888888888889
779,Attibele,450.0,1.0,11.0,1,2444.4444444444443
780,Attibele,1600.0,4.0,52.8,4,3300.0
781,Attibele,656.0,2.0,25.0,2,3810.9756097560976
782,Attibele,400.0,1.0,11.0,1,2750.0
783,Attibele,400.0,1.0,12.0,1,3000.0
784,Attibele,400.0,1.0,14.0,1,3500.0
785,Attibele,500.0,1.0,17.0,1,3400.0
786,Attibele,2168.0,4.0,95.0,4,4381.918819188192
787,Attibele,395.0,1.0,10.25,1,2594.9367088607596
788,Attibele,420.0,1.0,17.0,1,4047.6190476190477
789,Attibele,1639.0,2.0,40.98,3,2500.305064063453
790,Attibele,418.0,1.0,12.0,1,2870.813397129187
791,Attibele,1200.0,2.0,42.0,2,3500.0
792,Attibele,400.0,1.0,10.0,1,2500.0
793,Attibele,695.0,1.0,25.0,2,3597.122302158273
794,Attibele,850.0,1.0,25.0,2,2941.176470588235
795,Attibele,2400.0,3.0,120.0,3,5000.0
796,Attibele,450.0,1.0,12.5,1,2777.777777777778
797,Attibele,995.0,1.0,24.88,2,2500.502512562814
798,Attibele,900.0,1.0,25.0,2,2777.777777777778
799,Attibele,1174.0,2.0,29.35,2,2500.0
800,Attibele,782.0,1.0,19.55,1,2500.0
801,Attibele,1175.0,2.0,29.38,2,2500.425531914894
802,Attibele,656.0,2.0,25.0,2,3810.9756097560976
803,Attibele,400.0,1.0,11.5,1,2875.0
804,Attibele,460.0,1.0,13.0,1,2826.086956521739
805,Attibele,418.0,2.0,11.5,1,2751.196172248804
806,Attibele,1000.0,2.0,42.0,2,4200.0
807,Attibele,550.0,1.0,11.5,1,2090.909090909091
808,Attibele,996.0,2.0,24.9,2,2500.0
809,Attibele,410.0,1.0,10.0,1,2439.0243902439024
810,Attibele,1700.0,3.0,65.0,3,3823.529411764706
